23 22 1
23 22 1
23 21 1
23 22 1
23 21 1
24 1 8
24 1 15
24 2 9
24 2 10
24 2 11
24 3 6
24 3 10
24 3 8
24 4 8
24 4 9
24 4 8
24 5 8
24 5 7
24 5 6
24 5 7
24 6 4
24 6 7
24 6 3
24 6 7
24 7 5
24 7 5
24 7 4
24 7 5
24 8 6
24 8 6
24 8 5
24 8 4
24 9 4
24 9 5
24 9 5
24 9 5
24 10 4
24 10 3
24 10 4
24 10 5
24 10 4
24 11 4
24 11 4
24 11 5
24 11 4
24 11 3
24 12 3
24 12 3
24 12 5
24 12 2
24 12 3
24 13 3
24 13 4
24 13 3
24 13 3
24 13 3
24 14 3
24 14 1
24 14 3
24 14 3
24 14 2
24 15 3
24 15 2
24 15 2
24 15 3
24 15 3
24 16 3
24 16 2
24 16 2
24 16 3
24 16 3
24 17 2
24 17 2
24 17 2
24 17 2
24 17 2
24 17 2
24 18 2
24 18 2
24 18 2
24 18 1
24 18 2
24 18 2
24 19 1
24 19 1
24 19 2
24 19 1
24 19 1
24 19 2
24 20 1
24 20 1
24 20 1
24 20 1
24 20 1
24 20 1
24 21 1
24 21 1
24 21 1
24 21 1
24 21 1
24 21 1
24 21 1
24 22 1
24 22 1
24 22 1
24 22 1
24 21 1
24 23 1
24 23 1
24 23 1
24 23 1
24 23 1
24 21 1
25 1 14
25 1 19
25 2 12
25 2 10
25 2 14
25 3 8
25 3 9
25 3 9
25 4 7
25 4 8
25 4 7
25 5 9
25 5 8
25 5 8
25 5 7
25 6 7
25 6 8
25 6 8
25 6 7
25 7 6
25 7 5
25 7 8
25 7 6
25 8 5
25 8 5
25 8 5
25 8 6
25 9 5
25 9 6
25 9 6
25 9 6
25 10 5
25 10 5
25 10 4
25 10 5
25 10 5
25 11 5
25 11 5
25 11 2
25 11 4
25 11 5
25 12 3
25 12 5
25 12 4
25 12 2
25 12 5
25 13 4
25 13 3
25 13 4
25 13 4
25 13 3
25 14 2
25 14 2
25 14 3
25 14 4
25 14 2
25 15 2
25 15 3
25 15 1
25 15 3
25 15 3
25 16 3
25 16 3
25 16 2
25 16 3
25 16 3
25 17 3
25 17 2
25 17 2
25 17 2
25 17 2
25 17 2
25 18 2
25 18 2
25 18 2
25 18 2
25 18 2
25 18 3
25 19 1
25 19 2
25 19 2
25 18 2
25 19 2
25 19 2
25 20 2
25 20 2
25 20 2
25 20 1
25 20 1
25 19 1
25 21 1
25 21 1
25 21 1
25 21 1
25 21 2
25 21 1
25 22 1
25 22 1
25 22 1
25 22 1
25 22 1
25 22 1
25 23 1
25 23 1
25 23 1
25 23 1
25 23 1
25 23 1
25 23 1
25 23 1
25 23 1
25 23 1
25 22 1
25 23 1
26 1 15
26 1 16
26 2 13
26 2 7
26 2 7
26 3 10
26 3 8
26 3 9
26 4 9
26 4 9
26 4 9
26 5 7
26 5 9
26 5 8
26 5 6
26 6 8
26 6 8
26 6 8
26 6 6
26 7 7
26 7 7
26 7 7
26 7 6
26 8 6
26 8 6
26 8 6
26 8 6
26 9 6
26 9 6
26 9 5
26 9 6
26 10 4
26 10 4
26 10 5
26 10 5
26 10 4
26 11 6
26 11 5
26 11 4
26 11 5
26 11 5
26 12 5
26 12 5
26 12 5
26 12 3
26 12 3
26 13 4
26 13 4
26 13 4
26 13 4
26 13 4
26 14 4
26 14 4
26 14 4
26 14 4
26 14 4
26 15 3
26 15 3
26 15 4
26 15 4
26 15 3
26 16 4
26 16 3
26 16 2
26 16 3
26 16 2
26 17 3
26 17 2
26 17 2
26 17 2
26 17 3
26 17 3
26 18 3
26 18 2
26 18 2
26 18 2
26 18 2
26 18 3
26 19 3
26 19 2
26 19 2
26 19 2
26 19 2
26 19 2
26 20 1
26 20 2
26 20 1
26 20 2
26 20 2
26 20 1
26 21 1
26 21 1
26 21 2
26 21 1
26 21 2
26 21 2
26 22 1
26 22 1
26 22 1
26 22 1
26 22 1
26 22 1
26 23 1
26 23 1
26 23 1
26 23 1
26 23 1
26 23 1
26 24 1
26 23 1
26 24 1
26 23 1
26 24 1
26 24 1
26 24 1
26 25 1
26 25 1
26 25 1
26 24 1
26 25 1
27 1 14
27 1 12
27 2 10
27 2 12
27 2 14
27 3 9
27 3 12
27 3 11
27 4 9
27 4 7
27 4 9
27 5 8
27 5 7
27 5 7
27 5 7
27 6 7
27 6 8
27 6 7
27 6 6
27 7 7
27 7 8
27 7 8
27 7 8
27 8 6
27 8 6
27 8 7
27 8 7
27 9 7
27 9 6
27 9 7
27 9 6
27 10 6
27 10 5
27 10 3
27 10 5
27 10 6
27 11 4
27 11 4
27 11 3
27 11 5
27 11 4
27 12 4
27 12 5
27 12 4
27 12 5
27 12 3
27 13 5
27 13 4
27 13 4
27 13 4
27 13 4
27 14 3
27 14 4
27 14 3
27 14 4
27 14 4
27 15 5
27 15 4
27 15 3
27 15 3
27 15 4
27 16 3
27 16 3
27 16 4
27 16 3
27 16 3
27 17 3
27 17 4
27 17 3
27 17 4
27 17 3
27 17 2
27 18 2
27 18 2
27 18 2
27 18 3
27 18 2
27 18 3
27 19 2
27 19 2
27 19 3
27 19 2
27 19 2
27 19 2
27 20 2
27 20 2
27 20 2
27 20 2
27 20 2
27 20 2
27 21 1
27 21 2
27 21 2
27 21 1
27 21 2
27 21 1
27 22 2
27 22 2
27 22 1
27 22 2
27 22 2
27 22 1
27 23 1
27 23 2
27 23 1
27 23 1
27 23 1
27 23 2
27 24 1
27 24 1
27 23 1
27 24 1
27 24 1
27 24 1
27 24 1
27 25 1
27 24 1
27 25 1
27 25 1
27 25 1
27 26 1
27 26 1
27 26 1
27 26 1
27 26 1
27 25 1
27 25 1
28 1 11
28 1 13
28 2 15
28 2 15
28 2 13
28 3 13
28 3 11
28 3 11
28 4 10
28 4 10
28 4 11
28 5 7
28 5 9
28 5 10
28 5 8
28 6 8
28 6 7
28 6 6
28 6 7
28 7 6
28 7 6
28 7 6
28 7 8
28 8 7
28 8 7
28 8 7
28 8 7
28 9 5
28 9 8
28 9 7
28 9 7
28 10 5
28 10 6
28 10 6
28 10 4
28 10 7
28 11 6
28 11 7
28 11 5
28 11 5
28 11 5
28 12 4
28 12 4
28 12 6
28 12 5
28 12 5
28 13 5
28 13 3
28 13 4
28 13 2
28 13 4
28 14 5
28 14 5
28 14 4
28 14 5
28 14 4
28 15 4
28 15 4
28 15 4
28 15 5
28 15 3
28 16 2
28 16 2
28 16 3
28 16 3
28 16 4
28 17 3
28 17 4
28 17 3
28 17 3
28 17 4
28 17 3
28 18 3
28 18 2
28 18 3
28 18 3
28 18 3
28 18 3
28 19 1
28 19 2
28 19 3
28 19 2
28 19 2
28 19 2
28 20 3
28 20 1
28 20 3
28 20 2
28 20 2
28 20 2
28 21 2
28 21 2
28 21 2
28 21 2
28 21 2
28 21 2
28 22 1
28 22 2
28 22 2
28 22 1
28 22 1
28 22 2
28 23 2
28 23 1
28 23 2
28 23 1
28 23 1
28 23 1
28 24 1
28 24 1
28 24 1
28 24 1
28 24 1
28 24 2
28 25 1
28 25 1
28 24 1
28 24 1
28 25 1
28 25 1
28 26 1
28 25 1
28 26 1
28 26 1
28 26 1
28 26 1
28 26 1
28 26 1
28 27 1
28 27 1
28 27 1
28 27 1
28 27 1
28 27 1
29 1 12
29 1 17
29 2 14
29 2 13
29 2 12
29 3 12
29 3 14
29 3 10
29 4 8
29 4 11
29 4 10
29 5 8
29 5 9
29 5 9
29 5 7
29 6 8
29 6 8
29 6 9
29 6 10
29 7 6
29 7 7
29 7 9
29 7 9
29 8 6
29 8 7
29 8 7
29 8 8
29 9 5
29 9 6
29 9 7
29 9 7
29 10 7
29 10 7
29 10 7
29 10 6
29 10 5
29 11 5
29 11 7
29 11 6
29 11 5
29 11 6
29 12 6
29 12 4
29 12 3
29 12 6
29 12 5
29 13 5
29 13 5
29 13 4
29 13 3
29 13 5
29 14 5
29 14 5
29 14 5
29 14 4
29 14 4
29 15 4
29 15 4
29 15 3
29 15 4
29 15 5
29 16 3
29 16 4
29 16 3
29 16 2
29 16 3
29 17 2
29 17 4
29 17 4
29 17 4
29 17 4
29 17 3
29 18 3
29 18 2
29 18 3
29 18 3
29 18 3
29 18 3
29 19 3
29 19 3
29 19 2
29 19 3
29 19 3
29 19 3
29 20 2
29 20 3
29 20 3
29 20 3
29 20 3
29 20 2
29 21 2
29 21 2
29 21 2
29 21 3
29 21 1
29 21 2
29 22 1
29 22 2
29 22 1
29 22 2
29 22 2
29 22 2
29 23 2
29 23 2
29 23 2
29 23 1
29 23 1
29 23 2
29 24 1
29 24 1
29 24 2
29 24 1
29 24 1
29 24 2
29 25 2
29 25 1
29 25 2
29 25 1
29 25 1
29 24 1
29 26 1
29 26 1
29 26 1
29 26 1
29 26 1
29 26 1
29 26 1
29 27 1
29 26 1
29 27 1
29 26 1
29 27 1
29 27 1
29 26 1
29 27 1
29 28 1
29 28 1
29 27 1
29 27 1
29 28 1
29 28 1
30 1 18
30 1 18
30 2 15
30 2 12
30 2 12
30 3 9
30 3 12
30 3 13
30 4 12
30 4 10
30 4 9
30 5 10
30 5 10
30 5 9
30 5 8
30 6 11
30 6 9
30 6 8
30 6 9
30 7 8
30 7 9
30 7 10
30 7 8
30 8 8
30 8 9
30 8 9
30 8 8
30 9 5
30 9 6
30 9 6
30 9 6
30 10 6
30 10 6
30 10 6
30 10 7
30 10 7
30 11 6
30 11 6
30 11 5
30 11 6
30 11 6
30 12 6
30 12 5
30 12 5
30 12 5
30 12 6
30 13 6
30 13 6
30 13 5
30 13 4
30 13 4
30 14 4
30 14 5
30 14 5
30 14 4
30 14 2
30 15 5
30 15 5
30 15 3
30 15 5
30 15 4
30 16 4
30 16 3
30 16 4
30 16 3
30 16 4
30 17 4
30 17 4
30 17 4
30 17 5
30 17 3
30 17 4
30 18 4
30 18 3
30 18 3
30 18 4
30 18 3
30 18 3
30 19 3
30 19 3
30 19 3
30 19 3
30 19 3
30 19 2
30 20 2
30 20 3
30 20 2
30 20 3
30 20 3
30 20 2
30 21 3
30 21 2
30 21 3
30 21 2
30 21 2
30 21 3
30 22 2
30 22 2
30 22 2
30 22 2
30 22 1
30 22 2
30 23 1
30 23 2
30 23 1
30 23 2
30 23 2
30 23 1
30 24 2
30 24 1
30 24 1
30 24 1
30 24 1
30 24 2
30 25 1
30 25 1
30 25 1
30 25 1
30 25 2
30 25 1
30 26 1
30 26 1
30 26 2
30 26 2
30 26 1
30 26 1
30 25 1
30 27 1
30 27 1
30 27 1
30 27 1
30 27 1
30 27 1
30 26 1
30 28 1
30 28 1
30 27 1
30 28 1
30 27 1
30 28 1
30 28 1
30 29 1
30 29 1
30 27 1
30 29 1
30 29 1
30 29 1
30 29 1
31 1 12
31 1 13
31 2 12
31 2 15
31 2 15
31 3 11
31 3 8
31 3 10
31 4 10
31 4 11
31 4 12
31 5 11
31 5 10
31 5 9
31 5 9
31 6 8
31 6 10
31 6 11
31 6 8
31 7 8
31 7 9
31 7 10
31 7 8
31 8 8
31 8 8
31 8 8
31 8 9
31 9 5
31 9 6
31 9 5
31 9 9
31 10 8
31 10 5
31 10 7
31 10 8
31 10 7
31 11 6
31 11 5
31 11 6
31 11 7
31 11 6
31 12 6
31 12 4
31 12 6
31 12 6
31 12 6
31 13 6
31 13 5
31 13 4
31 13 5
31 13 5
31 14 5
31 14 5
31 14 5
31 14 6
31 14 6
31 15 4
31 15 4
31 15 5
31 15 4
31 15 4
31 16 4
31 16 4
31 16 4
31 16 5
31 16 5
31 17 4
31 17 5
31 17 4
31 17 4
31 17 4
31 17 4
31 18 4
31 18 4
31 18 4
31 18 3
31 18 3
31 18 3
31 19 4
31 19 4
31 19 4
31 19 3
31 19 4
31 19 3
31 20 3
31 20 2
31 20 3
31 20 3
31 20 2
31 20 3
31 21 3
31 21 3
31 21 3
31 21 3
31 21 2
31 21 3
31 22 2
31 22 3
31 22 2
31 22 3
31 22 3
31 22 2
31 23 3
31 23 2
31 23 2
31 23 2
31 23 2
31 23 2
31 24 2
31 24 2
31 24 1
31 24 2
31 24 2
31 24 2
31 25 1
31 25 2
31 25 1
31 25 2
31 25 2
31 25 1
31 26 2
31 26 1
31 26 1
31 26 1
31 26 1
31 26 2
31 26 1
31 27 1
31 27 1
31 27 1
31 27 1
31 27 1
31 27 1
31 27 1
31 28 1
31 28 1
31 28 1
31 28 1
31 28 1
31 28 1
31 28 1
31 29 1
31 28 1
31 29 1
31 28 1
31 29 1
31 29 1
31 29 1
31 30 1
31 29 1
31 29 1
31 30 1
31 30 1
31 30 1
31 30 1
